gene_collect,label
Gm38028,original
AC106772.2,original
Cxcl10,original
AC134508.2,original
RNU4ATAC14P,original
CHP1,original
Cited4,original
NPIPB14P,original
Ubtfl1,original
Morf4l2,original
MIR6853,original
GRWD1,original
AP002433.1,original
RNU6-308P,original
RNA5SP463,original
MYADML2,original
Gtf3c1,original
AC023421.1,original
Olfr569,original
AC016866.1,original
LINC02724,original
TCHH,original
RPS2P50,original
ACTL7A,original
1500011K16Rik,original
Zfp989,original
SPDYE10,original
IGLV3-22,original
Kcnj13,original
ACKR1,original
Lum,original
Snapc1,original
B3GALNT2P1,original
AC100756.4,original
AGXT2,original
Gm28664,original
MIR3652,original
RN7SL222P,original
AC006213.7,original
Gal3st3,original
Otud3,original
HOX7,original
TMEM202,original
AKR7A2P1,original
CNRIP1,original
FRG2LP,original
Ppp3ca,original
UBBP3,original
IGKJ@,original
Gm26653,original
Zfp36l1,original
TMEM258P1,original
NBEA-AS1,original
COX5BP6,original
LINC00316,original
Gm47448,original
JPH2,original
OR51A1P,original
WBSCR9,original
RBISP3,original
RPL17P1,original
SLC6A12-AS1,original
AC116651.1,original
Mat1a,original
SNX22,original
GTF2IRD1,original
Sucnr1,original
MIR4319,original
ZNF50,original
CD33,original
CYSLTR1,original
Ndufv2,original
Ifrd2,original
Prrt2,original
Mki67,original
PRELID3BP11,original
Man1b1,original
Aqp3,original
Gm42606,original
Traj22,original
ING4,original
RTCA,original
Fcamr,original
CSNK1A1P2,original
Gm47713,original
AC069243.1,original
Mrps27,original
RPL22P12,original
C1qa,original
Gm45623,original
Vmn1r123,original
Etnk2,original
YWHAQP8,original
ERVT3,original
OSER1-DT,original
NOTCH3,original
Pcif1,original
ZNF484,original
RPL21P134,original
NSFP1,original
Nxpe4,original
RN7SL370P,original
RNA5SP204,original
CCNHP1,original
ZNF473CR,original
Skap2,original
LILRA1,original
Gm12280,original
AL035420.3,original
TEAD4,original
ST13P3,original
RNRP1,original
NAGK,original
RNU6-673P,original
AC006378.1,original
Gm47319,original
NUDT15,original
DCAF13P1,original
Prrx2,original
CACNA1C-IT3,original
AC107031.1,original
TPM3,original
Gm47675,original
LINC00391,original
SNU13,original
Tspan1,original
Gm16364,original
ZNF665,original
Vmn1r44,original
MIRN594,original
Gm47926,original
AL392089.1,original
AC097375.5,original
ERC2-IT1,original
IL17D,original
NPIPA3,original
GULOP,original
Gm29585,original
ATP5F1AP3,original
AP003400.1,original
Clint1,original
LAMNB2,original
GGTLC5P,original
DDX58,original
MTND2P39,original
TSPAN9-IT1,original
PYHIN5P,original
ANKEF1,original
ATP4A,original
LINC00500,original
RN7SL575P,original
Nkx1-2,original
Procr,original
Vmn2r-ps130,original
Cd36,original
AL355353.1,original
AL133257.1,original
5730522E02Rik,original
VPP1,original
AC012435.3,original
FBXW4,original
Sorbs3,original
RPL36AP52,original
REV1,original
RNA5SP422,original
CMD1Q,original
C2orf50,original
ARMS2,original
Kif21b,original
SMAD6,original
AC100768.1,original
FIP1L1,original
H2BW2,original
C14orf141,original
RNU6ATAC14P,original
JUP,original
TRD-GTC4-1,original
RNA5SP75,original
Gm17555,original
AC103702.2,original
PRRT4,original
ZBED5-AS1,original
ZNF286B,original
ZNF728,original
AC092801.1,original
MAPK8IP3-AS1,original
AC064875.1,original
Gpr176,original
Patl1,original
HMGN1P12,original
Olfr1341,original
OR51E2,original
Gm16322,original
RDM1,original
AC087516.2,original
HIGD1AP8,original
OR2Y1,original
ASS1P4,original
LINC01411,original
OR51F4P,original
Cdan1,original
LZIC,original
Rptoros,original
Gm3138,original
D430041D05Rik,original
Zcchc9,original
LCE3A,original
CLCA3P,original
HSFY4P,original
MTND5P29,original
Kif5a,original
AC008667.2,original
RPL10P18,original
Gm26661,original
Gm15891,original
Gm4779,original
AC008555.1,original
Gm49179,original
LINC02937,original
Smr2,original
MIR5002,original
Plekha8,original
DCLK1,original
MTND1P8,original
Slc22a21,original
AL122023.1,original
Gm10415,original
RPS12P3,original
SNORD140,original
Apof,original
GCNT1P5,original
MIR5697,original
LINC02977,original
4930572O03Rik,original
Sphkap,original
CBX5P1,original
Sesn1,original
LINC02339,original
Gpr137b,original
TAF11L11,original
CHIAP3,original
OR52E1,original
HSN2,original
SNRPEP3,original
AL161781.2,original
Igkv13-73-1,original
Gstm3,original
AL354793.1,original
Gm28539,original
AC108067.1,original
KLHL9,original
SLF2,original
Ptprh,original
Gm48683,original
TRF-GAA9-1,original
CYCSP49,original
AC007731.5,original
Rnf217,original
4930507D05Rik,original
Gm9999,original
Glrx,original
Phox2b,original
AL034351.4,original
XPGC,original
Rimkla,original
OR1F3P,original
ATG16L1,original
AC009812.3,original
Gm9754,original
AL118511.3,original
CCDC144NL-AS1,original
TRQ-CTG10-1,original
Dnaic2,original
SLC25A29,original
Mapk8ip3,original
Ptpa,original
Gm13832,original
AC012443.2,original
Cox5b,original
GNG12,original
TRPC1,original
Angptl8,original
Gm21781,original
RNA5SP493,original
E430024I08Rik,original
MTPAP,original
Glis2,original
Rpl8,original
HDGF,original
C16orf2,original
ANO6,original
Ntmt1,original
Gm13115,original
Trim7,original
SPG45,original
Acvr2b,original
WHAMMP4,original
GIMAP4,original
Gm39397,original
Gm13119,original
SML1,original
Mbl1,original
Tmem44,original
4933404O12Rik,original
Dgkeos,original
AC011525.2,original
AC163018.1,original
TRE-TTC12-1,original
UCHL5,original
GSTT3P,original
Olfr198,original
AC025252.1,original
Faap24,original
OR4A7P,original
2700097O09Rik,original
VN1R69P,original
AL589743.4,original
Gm28938,original
SLC25A5P8,original
ARL2,original
ERVK-25,original
Nme5,original
Ak3,original
GAGE4,original
C20orf85,original
4930404N11Rik,original
LINC02173,original
RPSAP24,original
AC092941.1,original
AC048341.1,original
AL355538.1,original
RNU6-371P,original
Gm49198,original
Fchsd1,original
Msh2,original
Ift140,original
LRRC37A17P,original
RCBTB2,original
Pbx3,original
FMO3,original
CFAP54,original
Gm13848,original
GAPDHP54,original
AC096733.2,original
Tram1l1,original
Pop1,original
C1GALT1,original
Gm7324,original
AC114930.1,original
TMEM26-AS1,original
AC137950.1,original
Anp32a,original
Gpr50,original
Lrrc75aos1,original
GON7,original
Gm1627,original
RPL21P87,original
KIF1C,original
Pcdhb2,original
AC004542.1,original
Ighv9-3,original
RNA5SP402,original
DCAF15,original
Iqck,original
CAMK2G,original
Cep68,original
AC005736.2,original
AC083805.3,original
RNU6-727P,original
Gm48844,original
Prr23a2,original
LINC01387,original
OR10B2,original
KRBOX1-AS1,original
Fstl5,original
Gfap,original
MIR4279,original
Gm49336,original
AC006159.2,original
Bcl2l12,original
UCHL1-AS1,original
AL358333.2,original
BMPR1A,original
AC239804.1,original
AC093824.2,original
Top3b,original
RPL19P10,original
RPF2P2,original
LINC02015,original
MARS2,original
AC004944.1,original
OR2J1,original
Gm3047,original
POLR2K,original
CLN9,original
AC055736.1,original
FTLP12,original
RADIL,original
AP001056.1,original
RNU4-57P,original
SNORD114-9,original
TOM1L1,original
TSPY13P,original
HEBP2,original
Gm5,original
Trav1,original
IGKV3OR2-5,original
Cacng7,original
LINC01470,original
RNA5SP170,original
ZNF119,original
CDCA7,original
ANKRD10-IT1,original
LINC02784,original
PTCD1,original
TTTY13,original
Olfr594,original
Gm37256,original
IGKV1OR2-11,original
DMXL1-DT,original
LRRC52,original
Gm12022,original
RPL7P51,original
ZFP14,original
Ubox5,original
SMCO2,original
NUTF2P8,original
AC012291.3,original
ANLN,original
2410017I17Rik,original
Rnase2a,original
MIR6728,original
Rdm1,original
ADAM8,original
GRID2IP,original
OR10A3,original
Hhipl2,original
BBOF1,original
KMT2A,original
AL121938.1,original
9630013A20Rik,original
CYCSP42,original
AIF1,original
LINC00299,original
ACTR3B,original
AC007130.1,original
MRX10,original
SF3B5,original
Trim54,original
Gm28991,original
Otogl,original
HSD11B1L,original
AL731563.3,original
6030443J06Rik,original
Git1,original
Gm10637,original
Snx20,original
COCA1,original
0610040J01Rik,original
SLC9A1,original
Gm17354,original
Gm15541,original
OTOL1,original
Reg2,original
RPL10AP5,original
RNU6-452P,original
COL6A4P2,original
COL5A2,original
Tsga8,original
Gm15205,original
Gm16070,original
TDRKH-AS1,original
RN7SL515P,original
RPS14P3,original
PHF6,original
FERD3L,original
SNORD105,original
TOC,original
Cnbd1,original
AP000808.1,original
Pigq,original
KRT17P5,original
HIST1H3A,original
PANK1,original
DCUN1D2-AS1,original
NPTX1,original
Ceacam10,original
Dnah10,original
Gm28668,original
Zp3r,original
ZNF780A,original
Fnip2,original
MAPK6P5,original
AC003077.1,original
Rdh1,original
SPOUT1,original
TNPO1P2,original
RHOC,original
AC093426.2,original
Chmp6,original
LINC01680,original
Gpi1,original
Gm21876,original
AL513285.1,original
Rnf34,original
RAC1P4,original
RBM6,original
Rnf222,original
ANKRD54P1,original
TEX47,original
THAP12P6,original
CRB2,original
INSYN2A,original
Acta2,original
TODL,original
Nrgn,original
VN1R101P,original
Psmf1,original
BC046251,original
Cdr1,original
AC092078.3,original
AL035696.4,original
BSNDP4,original
CHRM1,original
Eml4,original
Gm33619,original
AL627308.3,original
WHAMM,original
TRAJ13,original
SCAT8,original
CRYB2A,original
NME6,original
Gm47432,original
Gm13272,original
MSK33,original
Wdr43,original
Ercc6l2,original
AL512649.2,original
Stradb,original
Pla2g12a,original
HSPA8P18,original
LYPLAL1,original
LINC01614,original
Adam21,original
IGF2,original
FAM24B,original
Gm38064,original
AC136352.2,original
AC016825.1,original
TRT-CGT5-1,original
Gm31452,original
Macrod2os1,original
Vmn1r178,original
CYP2C115P,original
Gjc2,original
UGT2B26P,original
HNRNPDL,original
Gm47020,original
AL606834.1,original
PDE4DIPP9,original
Uros,original
CNTFR-AS1,original
Sccpdh,original
D130040H23Rik,original
Vmn1r79,original
Gm47471,original
ALG11,original
DUXAP8,original
Tlr9,original
4930473D10Rik,original
Tbc1d20,original
LARP7P4,original
FAM20C,original
COX6A1,original
SPTLC1,original
CHN2,original
Rnf114,original
RPL32P27,original
OR3D1P,original
1700127F24Rik,original
Cd4,original
AC097103.1,original
FER1L6-AS1,original
Ddx18,original
NPR3,original
PROX1-IT1,original
LINC02301,original
UBA52P2,original
PTPMT1,original
IGF2BP2,original
Ankrd9,original
AL023693.1,original
MIR4478,original
Gm39228,original
CCA2,original
HNRNPU-AS1,original
PLA2G4B,original
AC010976.2,original
Pcdhb6,original
C18orf57,original
KRT17P2,original
Wnt7a,original
DGCR6L,original
Ddx55,original
MTND2P22,original
RNU6-1303P,original
Gm48773,original
C1orf232,original
Ighv1-73,original
FOCAD-AS1,original
AP001269.2,original
Gm16702,original
Filip1,original
Caml,original
Speer4e,original
ADAP2,original
IQCF6,original
Lgr5,original
LGMN,original
AP004609.3,original
CSPG4P1Y,original
AC027307.1,original
AC116487.2,original
AC068254.1,original
Defa5,original
Hnf1b,original
AL590438.1,original
AP005131.6,original
AC090983.1,original
CACNB1,original
CDK6,original
AL109914.1,original
ATG10,original
TOR1A,original
TTTY21B,original
Mrfap1,original
RPL26P14,original
EME1,original
RPH3AL,original
Cramp1l,original
RNU6-954P,original
C16orf74,original
MTND1P23,original
ERVE-4,original
Paqr5,original
Cypt2,original
Gm45659,original
Gm13256,original
Fam13c,original
Adam15,original
SH3BP5L,original
Cdk8,original
NMTRQ-TTG14-1,original
LINC02646,original
Gtse1,original
Ctps2,original
Slc25a48,original
AL022069.3,original
RN7SL457P,original
Cdk5r2,original
Olfr498,original
RNU2-45P,original
Nme9,original
CAPL,original
PRMT5-DT,original
Tns2,original
Zfp988,original
AC019118.2,original
LINC02187,original
Tmprss6,original
OR51B2,original
CSN1S1,original
AC013470.2,original
SMIM27,original
SCA6,original
AL450426.1,original
Fry,original
AL136985.2,original
AC022498.1,original
IFNA4,original
OR2A5,original
Zfp511,original
AC024958.1,original
DAZAP1,original
GAGE12J,original
C11orf94,original
Olfr58,original
GRK1,original
NIPA2P4,original
AL590723.1,original
BMPR1AP1,original
1700030F04Rik,original
SHS,original
AC093424.1,original
TACC3,original
Gm26719,original
VN1R84P,original
NBPF4,original
RAPGEFL1,original
CNDP1,original
RN7SL602P,original
PLAC5,original
MRPL40P1,original
Trbv19,original
Trmt5,original
RAD21P1,original
Stard4,original
RN7SL623P,original
Gm21284,original
Glipr1l1,original
DAR,original
FCGR2A,original
Fhad1os2,original
KRT8P16,original
Vmn1r66,original
BC017643,original
Arf3,original
Mcm2,original
Lck,original
RN7SL835P,original
AL132875.2,original
S100A11P9,original
YWHAZP2,original
GAGE2D,original
Gm44732,original
SPON1-AS1,original
Fkrp,original
LCMT2,original
Grin1os,original
Rhov,original
Gm36737,original
AP000688.3,original
Sept5,original
Anapc4,original
Chrna5,original
ZNF516-DT,original
RNU6-836P,original
Psmd5,original
SLC36A4,original
SENP6,original
RNU6-1212P,original
AL022097.1,original
OR10AK1P,original
RNU7-135P,original
SHE,original
AC122413.1,original
ZNF738,original
CANX,original
FRA1C,original
AL353658.1,original
GPA33,original
Nod2,original
AP001271.1,original
AL160237.1,original
AL354811.2,original
OR51K1P,original
AL133240.1,original
PTPN20A,original
AC026979.4,original
ZNF418,original
RNU4-70P,original
RNU6-691P,original
CYCSP41,original
Wnt10b,original
Vnn1,original
Olfr1424,original
AC103674.1,original
Gm45004,original
DFNB7,original
Gm47561,original
OR7A2,original
DENND2A,original
RAB19,original
2310044K18Rik,original
AC084064.1,original
LIPK,original
Tex2,original
Gm45095,original
Pcf11,original
MMC,original
Pspn,original
DGKH,original
Gm35835,original
1700092C02Rik,original
SULT1A1,original
BAIAP3,original
KRTAP19-8,original
Tcrg-V4,original
Trmt10c,original
IGHV3-64,original
RNA5SP236,original
PPP1CC,original
Gm17387,original
RN7SL678P,original
SEC63P1,original
CDHR4,original
MIR7844,original
ACTG1P25,original
RPL21P127,original
AC007448.3,original
AC005041.3,original
Ate1,original
Gm39929,original
RPL35AP10,original
TJP1,original
GCLC,original
Gk5,original
MIR6890,original
CRYGN,original
Psma3,original
RSL24D1,original
Serpinb9b,original
Ddost,original
RIT1,original
AC009063.2,original
TNFRSF10A,original
AC005920.1,original
AL392024.1,original
C3orf38,original
B3gnt8,original
TRPC5,original
DAOA,original
AC098859.2,original
TLCD4-RWDD3,original
LINC01618,original
AC006946.3,original
SLC25A42,original
AC027237.4,original
Gm37896,original
CENPBD1P,original
RNA5SP302,original
GAPDHP15,original
1110034G24Rik,original
LAS1L,original
SCN1A,original
DIR,original
KCNB1,original
ADGRB1,original
Arid5a,original
AOC1,original
Gm15322,original
AP003785.1,original
TSNARE1,original
Tcea1,original
WDR82,original
ABI3,original
WDR66,original
Gm28042,original
Krt23,original
AC016042.1,original
Cldn34b2,original
NDUFAF4P4,original
LINC02118,original
E130114P18Rik,original
SNORD14A,original
KIF15,original
RTP5,original
NMTRQ-TTG8-1,original
1600010M07Rik,original
Dnajc21,original
Gm7903,original
Ttc39a,original
Gm19667,original
Bag1,original
RN7SL663P,original
RN7SL703P,original
GAGE12I,original
MIR4692,original
AC002407.1,original
MIR5684,original
OR13I1P,original
LINC01522,original
RPL37P5,original
SEMA5A,original
Gm37231,original
Slc35f2,original
IQCH-AS1,original
ERLIN1,original
AC119424.1,original
PTMAP15,original
MAVS,original
Igkv1-88,original
Kcnc1,original
MIR548AY,original
Sptbn4,original
USP9YP6,original
CLAPA1,original
LINC02984,original
Hsf5,original
MIR877,original
C030005K15Rik,original
Gm38584,original
ZSWIM5P3,original
AC005999.1,original
MMADHCP1,original
RPL3P6,original
Gm26561,original
RN7SKP180,original
GRK7,original
Tmem114,original
LINC00462,original
RN7SL846P,original
AC004023.1,original
Rbks,original
Z97652.1,original
DLEU7-AS1,original
KRTAP10-13P,original
TMEM225B,original
VN1R41P,original
TMEM199,original
P4ha1,original
MTCYBP37,original
Col4a2,original
AC090957.1,original
Gm21292,original
STGD2,original
Sept10,original
DERL3,original
Prmt8,original
AC069079.1,original
TEX33,original
MIR4315-2,original
Car1,original
NFAT5,original
ZNF270,original
RN7SL470P,original
E130202H07Rik,original
Gm10353,original
ABRAXAS1P1,original
MEP1AL4,original
AC009269.3,original
AC087379.2,original
Wdr1,original
AC036103.1,original
AL390294.1,original
MARCO,original
Gm49162,original
AC022101.1,original
AL355974.1,original
Olfr605,original
TICRR,original
GRAMD4P2,original
Gpc1,original
Gm45069,original
UBAP1L,original
CREB3L2-AS1,original
ATP1AL2,original
Gm29473,original
Myf6,original
Gm17315,original
RPL39P2,original
LDHAL6DP,original
Gm47514,original
RNU6-1174P,original
MTHFD2L,original
Abhd14b,original
KLRC4-KLRK1,original
TCL6,original
Zmym4,original
Aftph,original
ZNF839,original
ERVK3-2,original
Gm21903,original
Tmem238l,original
Bpifb3,original
Gm13869,original
MTND5P2,original
STK6P,original
OR10J1,original
Txndc12,original
AC004012.1,original
PHB1P21,original
KATNB1,original
TRAJ5,original
Ifi208,original
Tmem106a,original
SNORA75B,original
FBXO5,original
RPL7P5,original
LINC00889,original
AC139530.1,original
BRD7P4,original
ACE,original
AC100830.1,original
AP001160.4,original
GALR2,original
HBZ,original
Gm38409,original
RPL7AP62,original
SNORD116-11,original
C14orf178,original
AC016743.1,original
Gm11924,original
Zbtb10,original
MIR599,original
Gngt2,original
Ice2,original
OPD2,original
PTPRJ,original
CENPN,original
MPHOSPH10P6,original
Cd37,original
DNAJC3-DT,original
Gm21637,original
RNU1-146P,original
IGKV3-15,original
Gjb4,original
AP000487.2,original
Adgrf5,original
Nlrp4e,original
CLDN25,original
CMT4A,original
RNU4-11P,original
FBXW1BP,original
GSTK1,original
Gm48831,original
RNU6-205P,original
RNU6-1170P,original
AHC,original
LINC02108,original
FCF1P5,original
RASA4B,original
IFN1@,original
Tmem47,original
Kansl1,original
LINC01766,original
RNU1-148P,original
AL136419.2,original
Bbs12,original
